date,year,month,state,hi_level,jo_level,ld_level,qu_level,ts_level,hi_rate,jo_rate,ld_rate,qu_rate,ts_rate,raw_score,quit_score,area_rank,pop_rank,FIPS,Abbr,region
9/1/2020,2020,09,Massachusetts,113,144,38,55,100,3.4,4.1,1.1,1.6,3,6.66,63,44,15," ""25000""",MA,North
9/1/2020,2020,09,Michigan,175,212,44,105,156,4.3,4.9,1.1,2.6,3.8,9.15,71,11,10," ""26000""",MI,Midwest
9/1/2020,2020,09,Minnesota,74,107,19,42,67,2.7,3.7,0.7,1.5,2.4,6.12,62,12,22," ""27000""",MN,Midwest
9/1/2020,2020,09,Mississippi,53,60,9,37,51,4.8,5.1,0.8,3.3,4.6,11.24,77,32,34," ""28000""",MS,South
9/1/2020,2020,09,Missouri,112,110,32,77,115,4,3.8,1.2,2.8,4.1,8.2,68,21,19," ""29000""",MO,Midwest
9/1/2020,2020,09,Montana,27,26,6,13,21,5.7,5.2,1.3,2.7,4.4,10.5,75,4,44," ""30000""",MT,West
9/1/2020,2020,09,Nebraska,36,46,11,24,37,3.6,4.4,1.1,2.4,3.7,8.02,67,16,37," ""31000""",NE,Midwest
9/1/2020,2020,09,Nevada,86,73,18,39,61,6.8,5.5,1.4,3.1,4.8,11.92,79,7,32," ""32000""",NV,West
9/1/2020,2020,09,New Hampshire,26,31,7,11,20,4,4.6,1.1,1.7,3.1,7.6,66,46,41," ""33000""",NH,North
9/1/2020,2020,09,New Jersey,172,198,60,90,152,4.5,4.9,1.6,2.3,3.9,8.3,68,47,11," ""34000""",NJ,North
9/1/2020,2020,09,New Mexico,38,42,7,18,27,4.8,5.1,0.9,2.3,3.4,9.65,72,5,36," ""35000""",NM,West
9/1/2020,2020,09,New York,315,326,79,123,230,3.6,3.6,0.9,1.4,2.6,6.39,62,27,4," ""36000""",NY,North
9/1/2020,2020,09,North Carolina,237,228,55,101,174,5.4,4.9,1.3,2.3,4,9.51,72,28,9," ""37000""",NC,South
9/1/2020,2020,09,North Dakota,16,18,6,11,18,3.9,4.2,1.5,2.7,4.4,8.05,67,19,47," ""38000""",ND,West
9/1/2020,2020,09,Ohio,206,247,73,130,216,3.9,4.5,1.4,2.5,4.1,8.13,68,34,7," ""39000""",OH,Midwest
9/1/2020,2020,09,Oklahoma,66,73,12,41,57,4.1,4.3,0.7,2.5,3.5,9.08,71,20,28," ""40000""",OK,South
9/1/2020,2020,09,Oregon,77,99,29,40,73,4.2,5.2,1.6,2.2,4,8.29,68,9,27," ""41000""",OR,West
9/1/2020,2020,09,Pennsylvania,218,260,31,109,151,3.9,4.4,0.6,1.9,2.7,8.35,68,33,5," ""42000""",PA,North
9/1/2020,2020,09,Rhode Island,20,20,6,10,16,4.3,4.1,1.3,2.2,3.5,7.73,66,50,43," ""44000""",RI,North
9/1/2020,2020,09,South Carolina,102,123,19,62,85,4.9,5.6,0.9,3,4.1,11.07,77,40,23," ""45000""",SC,South
9/1/2020,2020,09,South Dakota,17,22,5,9,15,4,4.9,1.2,2.1,3.5,8.19,68,17,46," ""46000""",SD,West
9/1/2020,2020,09,Tennessee,141,142,37,86,136,4.7,4.5,1.2,2.9,4.5,9.55,72,36,16," ""47000""",TN,South
9/1/2020,2020,09,Texas,569,609,108,352,488,4.7,4.8,0.9,2.9,4,10.12,74,2,2," ""48000""",TX,South
9/1/2020,2020,09,Utah,70,69,27,37,68,4.5,4.3,1.8,2.4,4.4,7.95,67,13,30," ""49000""",UT,West
9/1/2020,2020,09,Vermont,14,16,6,6,12,4.9,5.3,2.1,2.1,4.2,8.2,68,45,49," ""50000""",VT,North
9/1/2020,2020,09,Virginia,158,194,17,84,109,4.1,4.8,0.4,2.2,2.8,9.71,73,35,12," ""51000""",VA,South
9/1/2020,2020,09,Washington,115,125,34,54,95,3.5,3.7,1,1.7,2.9,6.62,63,18,13," ""53000""",WA,West
9/1/2020,2020,09,West Virginia,32,45,7,22,31,4.8,6.3,1,3.3,4.6,11.83,79,41,39," ""54000""",WV,South
9/1/2020,2020,09,Wisconsin,110,128,26,56,87,3.9,4.3,0.9,2,3.1,7.91,67,23,20," ""55000""",WI,Midwest
9/1/2020,2020,09,Wyoming,15,14,4,7,12,5.5,4.9,1.5,2.6,4.4,9.69,72,10,50," ""56000""",WY,West
10/1/2020,2020,10,Alabama,107,108,18,60,85,5.4,5.1,0.9,3,4.3,11.16,77,30,24," ""01000""",AL,South
10/1/2020,2020,10,Alaska,18,21,3,6,9,5.9,6.5,1,2,3,10.8,76,1,48," ""02000""",AK,West
10/1/2020,2020,10,Arizona,122,161,25,70,101,4.3,5.3,0.9,2.5,3.5,9.63,72,6,14," ""04000""",AZ,West
10/1/2020,2020,10,Arkansas,58,58,12,36,51,4.7,4.4,1,2.9,4.1,9.65,72,29,33," ""05000""",AR,South
10/1/2020,2020,10,California,655,703,226,303,566,4.1,4.2,1.4,1.9,3.5,7.29,65,3,1," ""06000""",CA,West
10/1/2020,2020,10,Colorado,115,113,28,61,102,4.3,4.1,1.1,2.3,3.8,8.3,68,8,21," ""08000""",CO,West
10/1/2020,2020,10,Connecticut,55,65,19,27,50,3.5,4,1.2,1.7,3.2,6.69,63,48,29," ""09000""",CT,North
10/1/2020,2020,10,Delaware,21,23,5,13,19,4.7,4.9,1.1,2.9,4.3,9.95,73,49,45," ""10000""",DE,North
10/1/2020,2020,10,Florida,345,402,103,260,380,4.1,4.5,1.2,3.1,4.5,9.24,71,22,3," ""12000""",FL,South
10/1/2020,2020,10,Georgia,215,251,41,124,175,4.9,5.4,0.9,2.8,4,10.69,75,24,8," ""13000""",GA,South
10/1/2020,2020,10,Hawaii,35,30,6,11,18,6.7,5.4,1.1,2.1,3.4,10.73,76,43,40," ""15000""",HI,West
10/1/2020,2020,10,Idaho,40,39,9,21,32,5.2,4.8,1.2,2.7,4.2,9.88,73,14,38," ""16000""",ID,West
10/1/2020,2020,10,Illinois,221,252,104,121,241,3.9,4.3,1.8,2.1,4.3,7.26,65,25,6," ""17000""",IL,Midwest
10/1/2020,2020,10,Indiana,109,153,41,73,120,3.6,4.8,1.4,2.4,4,8,67,38,17," ""18000""",IN,Midwest
10/1/2020,2020,10,Iowa,58,73,22,37,62,3.8,4.6,1.5,2.4,4.1,7.91,67,26,31," ""19000""",IA,Midwest
10/1/2020,2020,10,Kansas,49,66,14,32,50,3.6,4.6,1,2.4,3.7,8.34,68,15,35," ""20000""",KS,Midwest
10/1/2020,2020,10,Kentucky,102,97,20,60,87,5.5,5,1.1,3.2,4.7,11.1,77,37,26," ""21000""",KY,South
10/1/2020,2020,10,Louisiana,94,105,17,47,69,5.2,5.5,0.9,2.6,3.8,10.75,76,31,25," ""22000""",LA,South
10/1/2020,2020,10,Maine,27,30,9,13,24,4.5,4.8,1.5,2.2,4,8.36,68,39,42," ""23000""",ME,North
10/1/2020,2020,10,Maryland,94,148,18,55,81,3.6,5.4,0.7,2.1,3.1,9.06,71,42,18," ""24000""",MD,South
10/1/2020,2020,10,Massachusetts,121,157,89,61,155,3.6,4.5,2.7,1.8,4.6,6.24,62,44,15," ""25000""",MA,North
10/1/2020,2020,10,Michigan,185,200,53,118,181,4.5,4.7,1.3,2.9,4.4,9.34,71,11,10," ""26000""",MI,Midwest
10/1/2020,2020,10,Minnesota,92,122,23,51,78,3.3,4.2,0.8,1.8,2.8,7.23,65,12,22," ""27000""",MN,Midwest
10/1/2020,2020,10,Mississippi,57,60,13,34,49,5.1,5.1,1.2,3,4.4,10.37,75,32,34," ""28000""",MS,South
10/1/2020,2020,10,Missouri,116,128,33,64,101,4.2,4.4,1.2,2.3,3.6,8.18,68,21,19," ""29000""",MO,Midwest
10/1/2020,2020,10,Montana,25,26,6,13,20,5.3,5.2,1.3,2.7,4.2,10.08,74,4,44," ""30000""",MT,West
10/1/2020,2020,10,Nebraska,38,47,11,25,38,3.8,4.5,1.1,2.5,3.8,8.38,68,16,37," ""31000""",NE,Midwest
10/1/2020,2020,10,Nevada,74,77,21,33,57,5.8,5.7,1.7,2.6,4.5,10.23,74,7,32," ""32000""",NV,West
10/1/2020,2020,10,New Hampshire,27,33,15,13,30,4.2,4.9,2.3,2,4.7,7.45,66,46,41," ""33000""",NH,North
10/1/2020,2020,10,New Jersey,223,215,65,107,181,5.8,5.3,1.7,2.8,4.7,10.21,74,47,11," ""34000""",NJ,North
10/1/2020,2020,10,New Mexico,36,41,9,18,29,4.6,4.9,1.1,2.3,3.7,9.1,71,5,36," ""35000""",NM,West
10/1/2020,2020,10,New York,304,338,103,131,256,3.5,3.7,1.2,1.5,2.9,6.15,62,27,4," ""36000""",NY,North
10/1/2020,2020,10,North Carolina,239,247,49,131,203,5.4,5.3,1.1,3,4.6,11.06,77,28,9," ""37000""",NC,South
10/1/2020,2020,10,North Dakota,17,19,7,11,19,4.2,4.4,1.7,2.7,4.7,8.3,68,19,47," ""38000""",ND,West
10/1/2020,2020,10,Ohio,220,254,65,131,206,4.2,4.6,1.2,2.5,3.9,8.64,69,34,7," ""39000""",OH,Midwest
10/1/2020,2020,10,Oklahoma,74,85,15,44,62,4.6,5,0.9,2.7,3.8,9.94,73,20,28," ""40000""",OK,South
10/1/2020,2020,10,Oregon,79,96,22,40,66,4.3,5,1.2,2.2,3.6,8.63,69,9,27," ""41000""",OR,West
10/1/2020,2020,10,Pennsylvania,191,292,66,92,167,3.4,4.9,1.2,1.6,3,7.07,64,33,5," ""42000""",PA,North
10/1/2020,2020,10,Rhode Island,25,26,7,10,18,5.4,5.3,1.5,2.2,3.9,9.32,71,50,43," ""44000""",RI,North
10/1/2020,2020,10,South Carolina,103,123,21,69,94,4.9,5.6,1,3.3,4.5,11.29,77,40,23," ""45000""",SC,South
10/1/2020,2020,10,South Dakota,17,23,5,10,17,4,5.1,1.2,2.3,4,8.77,70,17,46," ""46000""",SD,West
10/1/2020,2020,10,Tennessee,142,145,32,81,118,4.7,4.6,1.1,2.7,3.9,9.36,71,36,16," ""47000""",TN,South
10/1/2020,2020,10,Texas,550,582,116,340,489,4.5,4.5,0.9,2.8,4,9.63,72,2,2," ""48000""",TX,South
10/1/2020,2020,10,Utah,71,69,13,36,52,4.6,4.3,0.8,2.3,3.4,9.07,71,13,30," ""49000""",UT,West
10/1/2020,2020,10,Vermont,13,15,5,7,12,4.5,5,1.7,2.4,4.2,8.47,69,45,49," ""50000""",VT,North
10/1/2020,2020,10,Virginia,160,208,60,91,160,4.1,5.1,1.5,2.3,4.1,8.42,69,35,12," ""51000""",VA,South
10/1/2020,2020,10,Washington,122,133,26,59,92,3.7,3.9,0.8,1.8,2.8,7.31,65,18,13," ""53000""",WA,West
10/1/2020,2020,10,West Virginia,36,47,9,21,32,5.3,6.5,1.3,3.1,4.8,11.72,79,41,39," ""54000""",WV,South
10/1/2020,2020,10,Wisconsin,109,125,23,61,88,3.9,4.2,0.8,2.2,3.1,8.19,68,23,20," ""55000""",WI,Midwest
10/1/2020,2020,10,Wyoming,13,15,3,8,11,4.8,5.2,1.1,2.9,4,10.12,74,10,50," ""56000""",WY,West
11/1/2020,2020,11,Alabama,91,103,23,53,78,4.5,4.9,1.1,2.6,3.9,9.36,71,30,24," ""01000""",AL,South
11/1/2020,2020,11,Alaska,19,22,7,7,15,6.2,6.7,2.3,2.3,4.9,10.34,74,1,48," ""02000""",AK,West
11/1/2020,2020,11,Arizona,119,149,31,78,119,4.2,4.9,1.1,2.7,4.2,9.35,71,6,14," ""04000""",AZ,West
11/1/2020,2020,11,Arkansas,60,61,14,37,54,4.8,4.6,1.1,3,4.3,9.87,73,29,33," ""05000""",AR,South
11/1/2020,2020,11,California,604,696,239,280,561,3.8,4.2,1.5,1.7,3.5,6.79,64,3,1," ""06000""",CA,West
11/1/2020,2020,11,Colorado,105,112,83,66,161,4,4.1,3.1,2.5,6.1,7.03,64,8,21," ""08000""",CO,West
11/1/2020,2020,11,Connecticut,51,65,40,29,72,3.2,4,2.5,1.8,4.6,5.83,61,48,29," ""09000""",CT,North
11/1/2020,2020,11,Delaware,20,19,5,13,19,4.5,4.1,1.1,2.9,4.3,9.16,71,49,45," ""10000""",DE,North
11/1/2020,2020,11,Florida,348,390,84,230,327,4.1,4.4,1,2.7,3.9,8.91,70,22,3," ""12000""",FL,South
11/1/2020,2020,11,Georgia,192,257,56,130,195,4.3,5.5,1.3,2.9,4.4,9.8,73,24,8," ""13000""",GA,South
11/1/2020,2020,11,Hawaii,32,31,7,11,20,6,5.5,1.3,2.1,3.8,10.13,74,43,40," ""15000""",HI,West
11/1/2020,2020,11,Idaho,37,41,16,20,39,4.8,5,2.1,2.6,5.1,8.78,70,14,38," ""16000""",ID,West
11/1/2020,2020,11,Illinois,237,242,126,125,262,4.2,4.1,2.2,2.2,4.6,7.1,65,25,6," ""17000""",IL,Midwest
11/1/2020,2020,11,Indiana,133,154,38,77,122,4.4,4.9,1.3,2.6,4,8.98,70,38,17," ""18000""",IN,Midwest
11/1/2020,2020,11,Iowa,64,71,24,32,61,4.2,4.5,1.6,2.1,4,7.71,66,26,31," ""19000""",IA,Midwest
11/1/2020,2020,11,Kansas,51,65,16,31,50,3.8,4.6,1.2,2.3,3.7,8.08,68,15,35," ""20000""",KS,Midwest
11/1/2020,2020,11,Kentucky,96,94,32,60,96,5.2,4.8,1.7,3.2,5.2,9.95,73,37,26," ""21000""",KY,South
11/1/2020,2020,11,Louisiana,100,96,23,56,84,5.5,5,1.3,3.1,4.6,10.6,75,31,25," ""22000""",LA,South
11/1/2020,2020,11,Maine,25,29,10,14,25,4.2,4.6,1.7,2.3,4.2,7.9,67,39,42," ""23000""",ME,North
11/1/2020,2020,11,Maryland,127,137,26,51,82,4.9,5,1,2,3.2,9.07,71,42,18," ""24000""",MD,South
11/1/2020,2020,11,Massachusetts,107,161,43,60,110,3.2,4.6,1.3,1.8,3.3,6.89,64,44,15," ""25000""",MA,North
11/1/2020,2020,11,Michigan,201,212,111,100,220,4.9,4.9,2.7,2.4,5.4,8.13,68,11,10," ""26000""",MI,Midwest
11/1/2020,2020,11,Minnesota,93,115,47,54,106,3.4,4,1.7,1.9,3.8,6.43,63,12,22," ""27000""",MN,Midwest
11/1/2020,2020,11,Mississippi,55,58,17,35,55,4.9,4.9,1.5,3.1,4.9,9.88,73,32,34," ""28000""",MS,South
11/1/2020,2020,11,Missouri,115,130,35,63,105,4.1,4.5,1.3,2.3,3.8,8.12,68,21,19," ""29000""",MO,Midwest
11/1/2020,2020,11,Montana,23,27,13,14,29,4.8,5.4,2.7,2.9,6.1,9.08,71,4,44," ""30000""",MT,West
11/1/2020,2020,11,Nebraska,47,51,13,25,40,4.7,4.9,1.3,2.5,4,9.13,71,16,37," ""31000""",NE,Midwest
11/1/2020,2020,11,Nevada,61,64,32,38,81,4.8,4.8,2.5,3,6.4,9.06,71,7,32," ""32000""",NV,West
11/1/2020,2020,11,New Hampshire,26,34,10,14,26,4,5,1.6,2.2,4,8,67,46,41," ""33000""",NH,North
11/1/2020,2020,11,New Jersey,180,217,93,85,187,4.6,5.3,2.4,2.2,4.8,8.07,68,47,11," ""34000""",NJ,North
11/1/2020,2020,11,New Mexico,31,40,26,18,46,3.9,4.8,3.3,2.3,5.9,7.05,64,5,36," ""35000""",NM,West
11/1/2020,2020,11,New York,297,354,101,131,256,3.4,3.9,1.2,1.5,2.9,6.22,62,27,4," ""36000""",NY,North
11/1/2020,2020,11,North Carolina,199,208,60,132,203,4.5,4.5,1.4,3,4.6,9.2,71,28,9," ""37000""",NC,South
11/1/2020,2020,11,North Dakota,17,19,10,11,22,4.2,4.5,2.5,2.7,5.4,7.79,67,19,47," ""38000""",ND,West
11/1/2020,2020,11,Ohio,224,250,70,123,203,4.2,4.5,1.3,2.3,3.8,8.2,68,34,7," ""39000""",OH,Midwest
11/1/2020,2020,11,Oklahoma,68,83,17,41,62,4.2,4.9,1.1,2.5,3.8,9,70,20,28," ""40000""",OK,South
11/1/2020,2020,11,Oregon,81,106,44,39,87,4.4,5.5,2.4,2.1,4.8,8,67,9,27," ""41000""",OR,West
11/1/2020,2020,11,Pennsylvania,218,269,70,116,197,3.9,4.6,1.2,2.1,3.5,7.89,67,33,5," ""42000""",PA,North
11/1/2020,2020,11,Rhode Island,21,23,8,10,19,4.5,4.7,1.7,2.2,4.1,8.06,68,50,43," ""44000""",RI,North
11/1/2020,2020,11,South Carolina,108,121,21,73,97,5.1,5.4,1,3.5,4.6,11.5,78,40,23," ""45000""",SC,South
11/1/2020,2020,11,South Dakota,19,22,7,9,18,4.4,4.9,1.6,2.1,4.2,8.26,68,17,46," ""46000""",SD,West
11/1/2020,2020,11,Tennessee,136,145,35,85,124,4.5,4.6,1.2,2.8,4.1,9.21,71,36,16," ""47000""",TN,South
11/1/2020,2020,11,Texas,631,566,160,324,501,5.1,4.4,1.3,2.6,4.1,9.19,71,2,2," ""48000""",TX,South
11/1/2020,2020,11,Utah,64,73,20,37,60,4.1,4.5,1.3,2.4,3.8,8.2,68,13,30," ""49000""",UT,West
11/1/2020,2020,11,Vermont,12,14,5,8,14,4.2,4.6,1.7,2.8,4.9,8.61,69,45,49," ""50000""",VT,North
11/1/2020,2020,11,Virginia,171,207,48,93,147,4.4,5.1,1.2,2.4,3.8,9.04,70,35,12," ""51000""",VA,South
11/1/2020,2020,11,Washington,119,148,50,62,120,3.6,4.3,1.5,1.9,3.7,6.97,64,18,13," ""53000""",WA,West
11/1/2020,2020,11,West Virginia,33,46,9,20,31,4.9,6.4,1.3,3,4.6,11.15,77,41,39," ""54000""",WV,South
11/1/2020,2020,11,Wisconsin,116,124,31,58,98,4.1,4.2,1.1,2.1,3.5,7.91,67,23,20," ""55000""",WI,Midwest
11/1/2020,2020,11,Wyoming,13,15,9,7,17,4.8,5.2,3.3,2.6,6.2,8.22,68,10,50," ""56000""",WY,West
12/1/2020,2020,12,Alabama,80,105,19,52,76,4,5,0.9,2.6,3.8,9.38,72,30,24," ""01000""",AL,South
12/1/2020,2020,12,Alaska,17,22,7,11,19,5.6,6.7,2.3,3.6,6.2,11.6,78,1,48," ""02000""",AK,West
12/1/2020,2020,12,Arizona,105,164,27,88,120,3.7,5.4,0.9,3.1,4.2,10.05,74,6,14," ""04000""",AZ,West
12/1/2020,2020,12,Arkansas,53,61,15,36,55,4.2,4.6,1.2,2.9,4.4,9.19,71,29,33," ""05000""",AR,South
12/1/2020,2020,12,California,559,661,290,314,638,3.5,4,1.8,2,4,6.55,63,3,1," ""06000""",CA,West
12/1/2020,2020,12,Colorado,96,120,54,79,145,3.7,4.4,2.1,3,5.5,8.03,67,8,21," ""08000""",CO,West
12/1/2020,2020,12,Connecticut,53,67,29,29,62,3.4,4.1,1.8,1.8,3.9,6.36,62,48,29," ""09000""",CT,North
12/1/2020,2020,12,Delaware,17,19,5,13,19,3.8,4.1,1.1,2.9,4.3,8.6,69,49,45," ""10000""",DE,North
12/1/2020,2020,12,Florida,313,390,95,220,334,3.7,4.4,1.1,2.6,3.9,8.35,68,22,3," ""12000""",FL,South
12/1/2020,2020,12,Georgia,194,275,51,139,208,4.4,5.8,1.1,3.1,4.7,10.78,76,24,8," ""13000""",GA,South
12/1/2020,2020,12,Hawaii,22,29,6,8,16,4.1,5.1,1.1,1.5,3,7.83,67,43,40," ""15000""",HI,West
12/1/2020,2020,12,Idaho,36,42,11,21,34,4.6,5.1,1.4,2.7,4.4,9.41,72,14,38," ""16000""",ID,West
12/1/2020,2020,12,Illinois,235,264,86,151,248,4.2,4.5,1.5,2.7,4.4,8.5,69,25,6," ""17000""",IL,Midwest
12/1/2020,2020,12,Indiana,124,145,27,85,118,4.1,4.6,0.9,2.8,3.9,9.34,71,38,17," ""18000""",IN,Midwest
12/1/2020,2020,12,Iowa,64,71,9,28,40,4.2,4.5,0.6,1.9,2.6,8.61,69,26,31," ""19000""",IA,Midwest
12/1/2020,2020,12,Kansas,47,68,10,30,43,3.5,4.8,0.7,2.2,3.2,8.62,69,15,35," ""20000""",KS,Midwest
12/1/2020,2020,12,Kentucky,87,91,21,52,78,4.7,4.7,1.1,2.8,4.2,9.67,72,37,26," ""21000""",KY,South
12/1/2020,2020,12,Louisiana,81,88,17,55,76,4.4,4.6,0.9,3,4.1,9.84,73,31,25," ""22000""",LA,South
12/1/2020,2020,12,Maine,24,29,9,12,23,4,4.6,1.5,2,3.8,7.6,66,39,42," ""23000""",ME,North
12/1/2020,2020,12,Maryland,83,131,21,45,70,3.2,4.8,0.8,1.7,2.7,7.48,66,42,18," ""24000""",MD,South
12/1/2020,2020,12,Massachusetts,108,147,40,50,99,3.2,4.2,1.2,1.5,2.9,6.3,62,44,15," ""25000""",MA,North
12/1/2020,2020,12,Michigan,161,217,50,112,174,4,5.1,1.2,2.8,4.3,9.3,71,11,10," ""26000""",MI,Midwest
12/1/2020,2020,12,Minnesota,90,107,29,56,89,3.3,3.8,1.1,2.1,3.3,6.9,64,12,22," ""27000""",MN,Midwest
12/1/2020,2020,12,Mississippi,49,59,14,40,58,4.4,5,1.2,3.6,5.2,10.56,75,32,34," ""28000""",MS,South
12/1/2020,2020,12,Missouri,97,134,23,75,103,3.5,4.6,0.8,2.7,3.7,8.88,70,21,19," ""29000""",MO,Midwest
12/1/2020,2020,12,Montana,22,28,7,12,20,4.6,5.6,1.5,2.5,4.2,9.36,71,4,44," ""30000""",MT,West
12/1/2020,2020,12,Nebraska,40,49,7,24,33,4,4.7,0.7,2.4,3.3,9.16,71,16,37," ""31000""",NE,Midwest
12/1/2020,2020,12,Nevada,49,61,30,34,67,3.8,4.6,2.3,2.7,5.2,7.7,66,7,32," ""32000""",NV,West
12/1/2020,2020,12,New Hampshire,26,34,10,13,24,4.1,5,1.6,2,3.8,7.81,67,46,41," ""33000""",NH,North
12/1/2020,2020,12,New Jersey,148,219,67,71,146,3.8,5.4,1.7,1.8,3.8,7.6,66,47,11," ""34000""",NJ,North
12/1/2020,2020,12,New Mexico,27,40,14,24,39,3.5,4.9,1.8,3.1,5,8.46,69,5,36," ""35000""",NM,West
12/1/2020,2020,12,New York,268,348,69,143,239,3.1,3.8,0.8,1.6,2.7,6.56,63,27,4," ""36000""",NY,North
12/1/2020,2020,12,North Carolina,220,238,65,120,195,5,5.1,1.5,2.7,4.4,9.55,72,28,9," ""37000""",NC,South
12/1/2020,2020,12,North Dakota,17,19,5,10,15,4.2,4.5,1.2,2.5,3.7,8.46,69,19,47," ""38000""",ND,West
12/1/2020,2020,12,Ohio,208,249,63,124,202,3.9,4.5,1.2,2.3,3.8,8.13,68,34,7," ""39000""",OH,Midwest
12/1/2020,2020,12,Oklahoma,64,81,15,43,62,4,4.8,0.9,2.7,3.8,9.3,71,20,28," ""40000""",OK,South
12/1/2020,2020,12,Oregon,61,92,29,49,81,3.4,4.9,1.6,2.7,4.5,8.11,68,9,27," ""41000""",OR,West
12/1/2020,2020,12,Pennsylvania,210,261,115,102,228,3.7,4.5,2.1,1.8,4.1,6.61,63,33,5," ""42000""",PA,North
12/1/2020,2020,12,Rhode Island,19,23,12,11,24,4.2,4.8,2.6,2.4,5.2,7.6,66,50,43," ""44000""",RI,North
12/1/2020,2020,12,South Carolina,93,128,19,54,82,4.4,5.7,0.9,2.6,3.9,10.32,74,40,23," ""45000""",SC,South
12/1/2020,2020,12,South Dakota,18,23,4,10,15,4.2,5.1,0.9,2.3,3.5,9.23,71,17,46," ""46000""",SD,West
12/1/2020,2020,12,Tennessee,119,142,32,85,122,3.9,4.5,1.1,2.8,4,8.78,70,36,16," ""47000""",TN,South
12/1/2020,2020,12,Texas,513,554,139,396,578,4.1,4.3,1.1,3.2,4.7,9.4,72,2,2," ""48000""",TX,South
12/1/2020,2020,12,Utah,59,80,18,36,58,3.8,4.9,1.2,2.3,3.7,8.31,68,13,30," ""49000""",UT,West
12/1/2020,2020,12,Vermont,12,15,5,7,13,4.2,5,1.7,2.4,4.5,8.42,69,45,49," ""50000""",VT,North
12/1/2020,2020,12,Virginia,145,207,34,83,123,3.7,5.1,0.9,2.1,3.2,8.51,69,35,12," ""51000""",VA,South
12/1/2020,2020,12,Washington,118,146,56,61,122,3.6,4.3,1.7,1.9,3.7,6.71,63,18,13," ""53000""",WA,West
12/1/2020,2020,12,West Virginia,30,46,7,20,29,4.5,6.4,1,3,4.3,11.28,77,41,39," ""54000""",WV,South
12/1/2020,2020,12,Wisconsin,101,118,24,56,86,3.6,4,0.8,2,3,7.58,66,23,20," ""55000""",WI,Midwest
12/1/2020,2020,12,Wyoming,13,17,4,7,12,4.7,5.8,1.5,2.6,4.4,9.77,73,10,50," ""56000""",WY,West
1/1/2021,2021,01,Alabama,71,110,23,50,77,3.5,5.2,1.1,2.5,3.8,8.69,69,30,24," ""01000""",AL,South
1/1/2021,2021,01,Alaska,19,23,7,13,21,6.3,7,2.3,4.3,6.9,13.2,83,1,48," ""02000""",AK,West
1/1/2021,2021,01,Arizona,117,159,24,66,97,4.1,5.2,0.8,2.3,3.4,9.39,72,6,14," ""04000""",AZ,West
1/1/2021,2021,01,Arkansas,56,68,14,34,51,4.4,5.1,1.1,2.7,4.1,9.62,72,29,33," ""05000""",AR,South
1/1/2021,2021,01,California,597,695,257,292,579,3.8,4.2,1.6,1.8,3.7,6.84,64,3,1," ""06000""",CA,West
1/1/2021,2021,01,Colorado,114,136,40,69,119,4.3,4.9,1.5,2.6,4.5,8.85,70,8,21," ""08000""",CO,West
1/1/2021,2021,01,Connecticut,52,68,13,27,43,3.3,4.1,0.8,1.7,2.7,7.02,64,48,29," ""09000""",CT,North
1/1/2021,2021,01,Delaware,19,24,5,13,20,4.3,5.1,1.1,2.9,4.5,9.88,73,49,45," ""10000""",DE,North
1/1/2021,2021,01,Florida,247,408,136,227,376,2.9,4.6,1.6,2.7,4.4,7.48,66,22,3," ""12000""",FL,South
1/1/2021,2021,01,Georgia,194,307,48,134,197,4.4,6.5,1.1,3,4.4,11.12,77,24,8," ""13000""",GA,South
1/1/2021,2021,01,Hawaii,20,27,6,12,20,3.7,4.7,1.1,2.2,3.7,8.17,68,43,40," ""15000""",HI,West
1/1/2021,2021,01,Idaho,37,42,11,23,36,4.7,5.1,1.4,2.9,4.6,9.74,73,14,38," ""16000""",ID,West
1/1/2021,2021,01,Illinois,266,259,80,122,214,4.7,4.4,1.4,2.2,3.8,8.26,68,25,6," ""17000""",IL,Midwest
1/1/2021,2021,01,Indiana,113,150,29,74,108,3.7,4.7,1,2.4,3.6,8.45,69,38,17," ""18000""",IN,Midwest
1/1/2021,2021,01,Iowa,54,73,12,35,49,3.6,4.6,0.8,2.3,3.2,8.4,69,26,31," ""19000""",IA,Midwest
1/1/2021,2021,01,Kansas,49,71,11,31,45,3.6,4.9,0.8,2.3,3.3,8.69,69,15,35," ""20000""",KS,Midwest
1/1/2021,2021,01,Kentucky,79,105,23,66,93,4.3,5.4,1.2,3.6,5,10.73,76,37,26," ""21000""",KY,South
1/1/2021,2021,01,Louisiana,80,103,15,50,69,4.4,5.3,0.8,2.7,3.8,10.24,74,31,25," ""22000""",LA,South
1/1/2021,2021,01,Maine,25,29,9,13,24,4.1,4.6,1.5,2.2,4,7.93,67,39,42," ""23000""",ME,North
1/1/2021,2021,01,Maryland,75,140,22,50,77,2.9,5.1,0.8,1.9,2.9,7.76,67,42,18," ""24000""",MD,South
1/1/2021,2021,01,Massachusetts,110,147,34,65,108,3.2,4.2,1,1.9,3.2,7.09,65,44,15," ""25000""",MA,North
1/1/2021,2021,01,Michigan,165,247,40,98,147,4.1,5.7,1,2.4,3.6,9.55,72,11,10," ""26000""",MI,Midwest
1/1/2021,2021,01,Minnesota,91,113,23,51,78,3.3,3.9,0.8,1.8,2.8,7,64,12,22," ""27000""",MN,Midwest
1/1/2021,2021,01,Mississippi,51,63,15,34,51,4.5,5.3,1.3,3,4.5,9.93,73,32,34," ""28000""",MS,South
