period_date,year,period,month,period_abbr,period_name,sizeclass_code,industry_code,industry_text,state_code,state_text,jobs,quits,hires
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,46,South Dakota,4.5,2.3,4.1
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,46,South Dakota,4.9,2.9,4.1
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,46,South Dakota,4.5,2.3,4.1
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,46,South Dakota,4.3,2.3,3.6
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,46,South Dakota,4.9,2.5,4.1
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,46,South Dakota,4.5,2.5,3.6
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,46,South Dakota,3.5,2,3.4
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,46,South Dakota,3.9,1,3.5
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,46,South Dakota,2.9,1.5,4.5
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,46,South Dakota,3.1,1.9,4.1
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,46,South Dakota,4.6,2.4,4.1
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,46,South Dakota,3.8,2.4,4
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,46,South Dakota,4.9,2.1,4
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,46,South Dakota,5.1,2.3,4
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,46,South Dakota,4.9,2.1,4.4
12/1/2020,2020,M12,12,DEC,December,0,0,Total nonfarm,46,South Dakota,5.1,2.3,4.2
1/1/2021,2021,M01,1,JAN,January,0,0,Total nonfarm,46,South Dakota,5.3,2.5,4.2
2/1/2021,2021,M02,2,FEB,February,0,0,Total nonfarm,46,South Dakota,5.3,2.3,4.2
3/1/2021,2021,M03,3,MAR,March,0,0,Total nonfarm,46,South Dakota,5.6,2.5,4.1
4/1/2021,2021,M04,4,APR,April,0,0,Total nonfarm,46,South Dakota,7.4,2.1,4.8
5/1/2021,2021,M05,5,MAY,May,0,0,Total nonfarm,46,South Dakota,5,2.1,3.7
6/1/2021,2021,M06,6,JUN,June,0,0,Total nonfarm,46,South Dakota,5,2.8,4.6
7/1/2021,2021,M07,7,JUL,July,0,0,Total nonfarm,46,South Dakota,6.4,2.5,4.8
8/1/2021,2021,M08,8,AUG,August,0,0,Total nonfarm,46,South Dakota,5.6,3.4,4.1
1/1/2019,2019,M01,1,JAN,January,0,0,Total nonfarm,47,Tennessee,4.8,2.7,4.3
2/1/2019,2019,M02,2,FEB,February,0,0,Total nonfarm,47,Tennessee,4.2,3.4,4.6
3/1/2019,2019,M03,3,MAR,March,0,0,Total nonfarm,47,Tennessee,4.5,2.4,4.5
4/1/2019,2019,M04,4,APR,April,0,0,Total nonfarm,47,Tennessee,4.3,2.5,4.6
5/1/2019,2019,M05,5,MAY,May,0,0,Total nonfarm,47,Tennessee,4.3,1.9,3.8
6/1/2019,2019,M06,6,JUN,June,0,0,Total nonfarm,47,Tennessee,4.1,2.4,4.1
7/1/2019,2019,M07,7,JUL,July,0,0,Total nonfarm,47,Tennessee,4,2.5,4.4
8/1/2019,2019,M08,8,AUG,August,0,0,Total nonfarm,47,Tennessee,4.5,2.7,4
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,47,Tennessee,4.8,2.2,4.5
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,47,Tennessee,4.4,2.5,5.1
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,47,Tennessee,4.2,2.6,4.7
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,47,Tennessee,3.5,3,4.5
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,47,Tennessee,4.2,3,5
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,47,Tennessee,4.9,2.4,3.8
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,47,Tennessee,4.4,1.8,3.9
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,47,Tennessee,3.7,2.4,3
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,47,Tennessee,4.6,2.1,7.3
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,47,Tennessee,4.6,2.5,6.4
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,47,Tennessee,4.7,2.4,5.1
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,47,Tennessee,4.4,2.8,4.8
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,47,Tennessee,4.5,2.9,4.7
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,47,Tennessee,4.6,2.7,4.7
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,47,Tennessee,4.6,2.8,4.5
12/1/2020,2020,M12,12,DEC,December,0,0,Total nonfarm,47,Tennessee,4.5,2.8,3.9
1/1/2021,2021,M01,1,JAN,January,0,0,Total nonfarm,47,Tennessee,4.8,2.7,4.1
2/1/2021,2021,M02,2,FEB,February,0,0,Total nonfarm,47,Tennessee,5,2.8,4
3/1/2021,2021,M03,3,MAR,March,0,0,Total nonfarm,47,Tennessee,5.9,3.1,4.5
4/1/2021,2021,M04,4,APR,April,0,0,Total nonfarm,47,Tennessee,6.1,3.5,4.3
5/1/2021,2021,M05,5,MAY,May,0,0,Total nonfarm,47,Tennessee,6.2,2.9,4.9
6/1/2021,2021,M06,6,JUN,June,0,0,Total nonfarm,47,Tennessee,6.2,2.6,4.9
7/1/2021,2021,M07,7,JUL,July,0,0,Total nonfarm,47,Tennessee,6.7,2.6,5.3
8/1/2021,2021,M08,8,AUG,August,0,0,Total nonfarm,47,Tennessee,6.6,3.4,4.8
1/1/2019,2019,M01,1,JAN,January,0,0,Total nonfarm,48,Texas,4.6,3,5
2/1/2019,2019,M02,2,FEB,February,0,0,Total nonfarm,48,Texas,4.5,2.7,4.6
3/1/2019,2019,M03,3,MAR,March,0,0,Total nonfarm,48,Texas,4.4,2.7,4.7
4/1/2019,2019,M04,4,APR,April,0,0,Total nonfarm,48,Texas,4.6,2.8,4.6
5/1/2019,2019,M05,5,MAY,May,0,0,Total nonfarm,48,Texas,4.5,2.6,4.5
6/1/2019,2019,M06,6,JUN,June,0,0,Total nonfarm,48,Texas,4.3,2.5,4.3
7/1/2019,2019,M07,7,JUL,July,0,0,Total nonfarm,48,Texas,4.3,2.8,4.6
8/1/2019,2019,M08,8,AUG,August,0,0,Total nonfarm,48,Texas,4.4,2.7,4.5
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,48,Texas,4.2,2.6,4.3
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,48,Texas,4,2.4,4
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,48,Texas,4,2.5,4
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,48,Texas,3.7,2.6,4.4
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,48,Texas,3.9,2.6,4.2
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,48,Texas,4,2.6,4.5
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,48,Texas,3.2,2.3,3.4
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,48,Texas,2.6,1.5,2.8
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,48,Texas,3.3,2.3,6.2
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,48,Texas,3.6,1.8,4.7
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,48,Texas,3.7,2.2,4.1
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,48,Texas,4.1,2.4,5
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,48,Texas,4.8,2.9,4.7
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,48,Texas,4.5,2.8,4.5
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,48,Texas,4.4,2.6,5.1
12/1/2020,2020,M12,12,DEC,December,0,0,Total nonfarm,48,Texas,4.3,3.2,4.1
1/1/2021,2021,M01,1,JAN,January,0,0,Total nonfarm,48,Texas,4.3,2.6,4
2/1/2021,2021,M02,2,FEB,February,0,0,Total nonfarm,48,Texas,4.7,2.5,3.8
3/1/2021,2021,M03,3,MAR,March,0,0,Total nonfarm,48,Texas,5.4,3,4.4
4/1/2021,2021,M04,4,APR,April,0,0,Total nonfarm,48,Texas,5.8,2.8,4.7
5/1/2021,2021,M05,5,MAY,May,0,0,Total nonfarm,48,Texas,6.2,2.8,4.3
6/1/2021,2021,M06,6,JUN,June,0,0,Total nonfarm,48,Texas,6.7,2.9,4.2
7/1/2021,2021,M07,7,JUL,July,0,0,Total nonfarm,48,Texas,6.8,2.8,4.5
8/1/2021,2021,M08,8,AUG,August,0,0,Total nonfarm,48,Texas,6.7,3,4.5
1/1/2019,2019,M01,1,JAN,January,0,0,Total nonfarm,49,Utah,5.4,3.4,5.1
2/1/2019,2019,M02,2,FEB,February,0,0,Total nonfarm,49,Utah,4.9,3.3,5.1
3/1/2019,2019,M03,3,MAR,March,0,0,Total nonfarm,49,Utah,5.4,4,5.4
4/1/2019,2019,M04,4,APR,April,0,0,Total nonfarm,49,Utah,5.2,3.4,5.7
5/1/2019,2019,M05,5,MAY,May,0,0,Total nonfarm,49,Utah,4.9,2.8,4.2
6/1/2019,2019,M06,6,JUN,June,0,0,Total nonfarm,49,Utah,5.1,3.1,4.5
7/1/2019,2019,M07,7,JUL,July,0,0,Total nonfarm,49,Utah,5.1,2.8,4.6
8/1/2019,2019,M08,8,AUG,August,0,0,Total nonfarm,49,Utah,4.7,2.9,4.3
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,49,Utah,4.5,2.6,4.4
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,49,Utah,4.4,2.6,4
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,49,Utah,4.5,2.7,3.6
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,49,Utah,4.6,2.5,4
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,49,Utah,4.6,2.8,4.4
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,49,Utah,4.7,2.6,4.4
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,49,Utah,3.9,2,3.8
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,49,Utah,4.5,1.2,4.4
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,49,Utah,4.3,1.3,6.8
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,49,Utah,4,1.9,4.7
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,49,Utah,4,2.6,4.7
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,49,Utah,4.4,2.5,5.1
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,49,Utah,4.3,2.4,4.5
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,49,Utah,4.3,2.3,4.6
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,49,Utah,4.5,2.4,4.1
12/1/2020,2020,M12,12,DEC,December,0,0,Total nonfarm,49,Utah,4.9,2.3,3.8
1/1/2021,2021,M01,1,JAN,January,0,0,Total nonfarm,49,Utah,4.5,2.6,3.8
2/1/2021,2021,M02,2,FEB,February,0,0,Total nonfarm,49,Utah,5.1,3,4.7
3/1/2021,2021,M03,3,MAR,March,0,0,Total nonfarm,49,Utah,5,2.7,4.4
4/1/2021,2021,M04,4,APR,April,0,0,Total nonfarm,49,Utah,7,2.5,5.9
5/1/2021,2021,M05,5,MAY,May,0,0,Total nonfarm,49,Utah,6.1,1.8,5
6/1/2021,2021,M06,6,JUN,June,0,0,Total nonfarm,49,Utah,6.2,2.9,4.5
7/1/2021,2021,M07,7,JUL,July,0,0,Total nonfarm,49,Utah,7.5,2.7,4.9
8/1/2021,2021,M08,8,AUG,August,0,0,Total nonfarm,49,Utah,6.7,2.6,4.5
1/1/2019,2019,M01,1,JAN,January,0,0,Total nonfarm,50,Vermont,5.1,2.2,4.1
2/1/2019,2019,M02,2,FEB,February,0,0,Total nonfarm,50,Vermont,4.8,1.9,4.1
3/1/2019,2019,M03,3,MAR,March,0,0,Total nonfarm,50,Vermont,4.8,2.2,4.1
4/1/2019,2019,M04,4,APR,April,0,0,Total nonfarm,50,Vermont,4.2,1.9,4.1
5/1/2019,2019,M05,5,MAY,May,0,0,Total nonfarm,50,Vermont,5.4,2.5,4.4
6/1/2019,2019,M06,6,JUN,June,0,0,Total nonfarm,50,Vermont,5.1,2.2,4.4
7/1/2019,2019,M07,7,JUL,July,0,0,Total nonfarm,50,Vermont,4.8,2.2,4.4
8/1/2019,2019,M08,8,AUG,August,0,0,Total nonfarm,50,Vermont,4.8,2.2,4.1
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,50,Vermont,4.8,2.2,4.1
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,50,Vermont,5.1,2.2,4.1
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,50,Vermont,4.8,2.2,4.1
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,50,Vermont,4.5,1.9,4.1
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,50,Vermont,5.1,2.2,4.4
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,50,Vermont,4.8,2.2,4.1
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,50,Vermont,4,1.6,3.5
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,50,Vermont,5.3,0.4,4.4
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,50,Vermont,5,0.4,7.9
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,50,Vermont,4.5,1.8,6.6
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,50,Vermont,2.5,2.2,4.3
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,50,Vermont,4.4,1.8,4.6
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,50,Vermont,5.3,2.1,4.9
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,50,Vermont,5,2.4,4.5
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,50,Vermont,4.6,2.8,4.2
12/1/2020,2020,M12,12,DEC,December,0,0,Total nonfarm,50,Vermont,5,2.4,4.2
1/1/2021,2021,M01,1,JAN,January,0,0,Total nonfarm,50,Vermont,5,2.1,4.2
2/1/2021,2021,M02,2,FEB,February,0,0,Total nonfarm,50,Vermont,5.3,2.4,4.5
3/1/2021,2021,M03,3,MAR,March,0,0,Total nonfarm,50,Vermont,6.2,2.4,4.8
4/1/2021,2021,M04,4,APR,April,0,0,Total nonfarm,50,Vermont,8.2,1.4,5.5
5/1/2021,2021,M05,5,MAY,May,0,0,Total nonfarm,50,Vermont,7.6,1.4,5.1
6/1/2021,2021,M06,6,JUN,June,0,0,Total nonfarm,50,Vermont,7.2,2.4,10.8
7/1/2021,2021,M07,7,JUL,July,0,0,Total nonfarm,50,Vermont,6.5,3,4.3
8/1/2021,2021,M08,8,AUG,August,0,0,Total nonfarm,50,Vermont,7.1,2.7,4.3
1/1/2019,2019,M01,1,JAN,January,0,0,Total nonfarm,51,Virginia,4.9,1.9,3.7
2/1/2019,2019,M02,2,FEB,February,0,0,Total nonfarm,51,Virginia,5,2.3,4.1
3/1/2019,2019,M03,3,MAR,March,0,0,Total nonfarm,51,Virginia,5.2,2.3,3.8
4/1/2019,2019,M04,4,APR,April,0,0,Total nonfarm,51,Virginia,5,2.2,4
5/1/2019,2019,M05,5,MAY,May,0,0,Total nonfarm,51,Virginia,5.2,2.3,3.7
6/1/2019,2019,M06,6,JUN,June,0,0,Total nonfarm,51,Virginia,5,2.3,3.8
7/1/2019,2019,M07,7,JUL,July,0,0,Total nonfarm,51,Virginia,5.3,2.4,4
8/1/2019,2019,M08,8,AUG,August,0,0,Total nonfarm,51,Virginia,5.2,2.8,3.7
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,51,Virginia,5,2.2,3.9
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,51,Virginia,5.9,2.3,4.3
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,51,Virginia,5,2.2,3.8
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,51,Virginia,5,2.3,4.9
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,51,Virginia,5.1,2.5,4.2
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,51,Virginia,5,2,3.6
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,51,Virginia,4.7,1.9,3.2
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,51,Virginia,4.2,1.8,2.1
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,51,Virginia,4,1.5,3.5
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,51,Virginia,4.8,1.8,7.2
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,51,Virginia,4.9,1.9,4
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,51,Virginia,5.3,1.8,5.2
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,51,Virginia,4.8,2.2,4.1
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,51,Virginia,5.1,2.3,4.1
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,51,Virginia,5.1,2.4,4.4
12/1/2020,2020,M12,12,DEC,December,0,0,Total nonfarm,51,Virginia,5.1,2.1,3.7
1/1/2021,2021,M01,1,JAN,January,0,0,Total nonfarm,51,Virginia,5,2.2,3.8
2/1/2021,2021,M02,2,FEB,February,0,0,Total nonfarm,51,Virginia,5.9,2.3,4.2
3/1/2021,2021,M03,3,MAR,March,0,0,Total nonfarm,51,Virginia,5.4,2.4,4.2
4/1/2021,2021,M04,4,APR,April,0,0,Total nonfarm,51,Virginia,6.4,3.3,4
5/1/2021,2021,M05,5,MAY,May,0,0,Total nonfarm,51,Virginia,6.1,2.6,4
6/1/2021,2021,M06,6,JUN,June,0,0,Total nonfarm,51,Virginia,6.5,2.7,4.3
7/1/2021,2021,M07,7,JUL,July,0,0,Total nonfarm,51,Virginia,7.6,2.5,4.6
8/1/2021,2021,M08,8,AUG,August,0,0,Total nonfarm,51,Virginia,6.9,2.9,4.6
1/1/2019,2019,M01,1,JAN,January,0,0,Total nonfarm,53,Washington,4.3,2.4,3.8
2/1/2019,2019,M02,2,FEB,February,0,0,Total nonfarm,53,Washington,4.7,2.2,3
3/1/2019,2019,M03,3,MAR,March,0,0,Total nonfarm,53,Washington,4.4,2,3.9
4/1/2019,2019,M04,4,APR,April,0,0,Total nonfarm,53,Washington,4.7,1.9,4.9
5/1/2019,2019,M05,5,MAY,May,0,0,Total nonfarm,53,Washington,4.3,1.9,4
6/1/2019,2019,M06,6,JUN,June,0,0,Total nonfarm,53,Washington,4.5,2.1,4
7/1/2019,2019,M07,7,JUL,July,0,0,Total nonfarm,53,Washington,4.6,2.3,3.9
8/1/2019,2019,M08,8,AUG,August,0,0,Total nonfarm,53,Washington,4.7,2.2,4.1
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,53,Washington,4.3,2.2,4.2
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,53,Washington,4,2.3,3.2
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,53,Washington,4.5,1.9,3.6
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,53,Washington,4.6,2,3.9
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,53,Washington,5.4,2.2,4.7
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,53,Washington,4.5,2.3,3.7
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,53,Washington,3.5,1.8,3.6
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,53,Washington,2.5,1.6,2
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,53,Washington,3.6,1.8,6.8
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,53,Washington,3.8,1.6,6.1
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,53,Washington,3.5,2,3.5
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,53,Washington,3.8,1.7,4.1
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,53,Washington,3.7,1.7,3.5
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,53,Washington,3.9,1.8,3.7
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,53,Washington,4.3,1.9,3.6
12/1/2020,2020,M12,12,DEC,December,0,0,Total nonfarm,53,Washington,4.3,1.9,3.6
1/1/2021,2021,M01,1,JAN,January,0,0,Total nonfarm,53,Washington,4.7,2.1,4.1
2/1/2021,2021,M02,2,FEB,February,0,0,Total nonfarm,53,Washington,4.8,2.1,3.8
3/1/2021,2021,M03,3,MAR,March,0,0,Total nonfarm,53,Washington,5.2,2,4
4/1/2021,2021,M04,4,APR,April,0,0,Total nonfarm,53,Washington,4.7,2.2,3.7
5/1/2021,2021,M05,5,MAY,May,0,0,Total nonfarm,53,Washington,5.2,2.5,3.6
6/1/2021,2021,M06,6,JUN,June,0,0,Total nonfarm,53,Washington,6.3,2.5,4.4
7/1/2021,2021,M07,7,JUL,July,0,0,Total nonfarm,53,Washington,6.4,2.4,4.4
8/1/2021,2021,M08,8,AUG,August,0,0,Total nonfarm,53,Washington,5.9,2.4,4
1/1/2019,2019,M01,1,JAN,January,0,0,Total nonfarm,54,West Virginia,5.6,2.9,4.7
2/1/2019,2019,M02,2,FEB,February,0,0,Total nonfarm,54,West Virginia,5.1,2.9,4.7
3/1/2019,2019,M03,3,MAR,March,0,0,Total nonfarm,54,West Virginia,5.6,2.8,5
4/1/2019,2019,M04,4,APR,April,0,0,Total nonfarm,54,West Virginia,5.4,2.9,4.4
5/1/2019,2019,M05,5,MAY,May,0,0,Total nonfarm,54,West Virginia,5.2,2.8,4.3
6/1/2019,2019,M06,6,JUN,June,0,0,Total nonfarm,54,West Virginia,5,2.9,4.2
7/1/2019,2019,M07,7,JUL,July,0,0,Total nonfarm,54,West Virginia,4.9,2.8,4.2
8/1/2019,2019,M08,8,AUG,August,0,0,Total nonfarm,54,West Virginia,5.1,3,4.2
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,54,West Virginia,5.5,2.8,4.4
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,54,West Virginia,5.8,3.2,4.5
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,54,West Virginia,5.5,2.8,4.6
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,54,West Virginia,5,2.8,4.6
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,54,West Virginia,6.5,2.8,4.7
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,54,West Virginia,5.8,2.6,4.6
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,54,West Virginia,5.2,2.2,4.2
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,54,West Virginia,5.5,1.9,2.4
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,54,West Virginia,5.5,1.9,5.9
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,54,West Virginia,5.8,2,5.7
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,54,West Virginia,6.7,2.7,5.4
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,54,West Virginia,6.5,2.9,4.8
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,54,West Virginia,6.3,3.3,4.8
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,54,West Virginia,6.5,3.1,5.3
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,54,West Virginia,6.4,3,4.9
12/1/2020,2020,M12,12,DEC,December,0,0,Total nonfarm,54,West Virginia,6.4,3,4.5
1/1/2021,2021,M01,1,JAN,January,0,0,Total nonfarm,54,West Virginia,6.9,3,4.6
2/1/2021,2021,M02,2,FEB,February,0,0,Total nonfarm,54,West Virginia,6.6,2.9,4.9
3/1/2021,2021,M03,3,MAR,March,0,0,Total nonfarm,54,West Virginia,6.8,2.9,4.5
4/1/2021,2021,M04,4,APR,April,0,0,Total nonfarm,54,West Virginia,7.1,3.2,3.9
5/1/2021,2021,M05,5,MAY,May,0,0,Total nonfarm,54,West Virginia,7.6,2.9,4.4
6/1/2021,2021,M06,6,JUN,June,0,0,Total nonfarm,54,West Virginia,8,2.6,5.5
7/1/2021,2021,M07,7,JUL,July,0,0,Total nonfarm,54,West Virginia,9.1,3.5,6.1
8/1/2021,2021,M08,8,AUG,August,0,0,Total nonfarm,54,West Virginia,7,3.3,4.3
1/1/2019,2019,M01,1,JAN,January,0,0,Total nonfarm,55,Wisconsin,5,2.1,3.7
2/1/2019,2019,M02,2,FEB,February,0,0,Total nonfarm,55,Wisconsin,4.8,2.4,3.7
3/1/2019,2019,M03,3,MAR,March,0,0,Total nonfarm,55,Wisconsin,4.9,2.3,3.5
4/1/2019,2019,M04,4,APR,April,0,0,Total nonfarm,55,Wisconsin,5.2,2.4,3.8
5/1/2019,2019,M05,5,MAY,May,0,0,Total nonfarm,55,Wisconsin,4.9,2.5,3.7
6/1/2019,2019,M06,6,JUN,June,0,0,Total nonfarm,55,Wisconsin,5.1,2.2,3.6
7/1/2019,2019,M07,7,JUL,July,0,0,Total nonfarm,55,Wisconsin,5.2,2.2,3.7
8/1/2019,2019,M08,8,AUG,August,0,0,Total nonfarm,55,Wisconsin,4.9,2,3.9
9/1/2019,2019,M09,9,SEP,September,0,0,Total nonfarm,55,Wisconsin,4.9,2,3.8
10/1/2019,2019,M10,10,OCT,October,0,0,Total nonfarm,55,Wisconsin,5.1,2.2,3.9
11/1/2019,2019,M11,11,NOV,November,0,0,Total nonfarm,55,Wisconsin,4.5,2.4,3.4
12/1/2019,2019,M12,12,DEC,December,0,0,Total nonfarm,55,Wisconsin,4.2,2.2,3.5
1/1/2020,2020,M01,1,JAN,January,0,0,Total nonfarm,55,Wisconsin,5,2.3,3
2/1/2020,2020,M02,2,FEB,February,0,0,Total nonfarm,55,Wisconsin,4.7,2.1,3.4
3/1/2020,2020,M03,3,MAR,March,0,0,Total nonfarm,55,Wisconsin,4,2,3.7
4/1/2020,2020,M04,4,APR,April,0,0,Total nonfarm,55,Wisconsin,3.8,1.2,2.1
5/1/2020,2020,M05,5,MAY,May,0,0,Total nonfarm,55,Wisconsin,4.2,1.3,4.7
6/1/2020,2020,M06,6,JUN,June,0,0,Total nonfarm,55,Wisconsin,4.4,1.5,5.1
7/1/2020,2020,M07,7,JUL,July,0,0,Total nonfarm,55,Wisconsin,5.9,2.9,4.6
8/1/2020,2020,M08,8,AUG,August,0,0,Total nonfarm,55,Wisconsin,4.2,2,4.4
9/1/2020,2020,M09,9,SEP,September,0,0,Total nonfarm,55,Wisconsin,4.3,2,3.9
10/1/2020,2020,M10,10,OCT,October,0,0,Total nonfarm,55,Wisconsin,4.2,2.2,3.9
11/1/2020,2020,M11,11,NOV,November,0,0,Total nonfarm,55,Wisconsin,4.2,2.1,4.1
